temperature	df/dt	Sample	genotype		
81.43933464	0.3232471	F3	S20S24		
81.49849315	0.325619075	F3	S20S24		
81.55765166	0.324009075	F3	S20S24		
81.61681018	0.320344878	F3	S20S24		
81.67596869	0.317032199	F3	S20S24		
81.7351272	0.314546309	F3	S20S24		
81.79428571	0.313801212	F3	S20S24		
81.85344423	0.313762871	F3	S20S24		
81.91260274	0.310494567	F3	S20S24		
81.97176125	0.301037897	F3	S20S24		
82.03091977	0.288918827	F3	S20S24		
82.09007828	0.280818647	F3	S20S24		
82.14923679	0.282072816	F3	S20S24		
82.2083953	0.290944249	F3	S20S24		
82.26755382	0.302115125	F3	S20S24		
82.32671233	0.314758315	F3	S20S24		
82.38587084	0.328322239	F3	S20S24		
82.44502935	0.33932019	F3	S20S24		
82.50418787	0.345588988	F3	S20S24		
82.56334638	0.34626232	F3	S20S24		
82.62250489	0.341723246	F3	S20S24		
82.68166341	0.336023917	F3	S20S24		
82.74082192	0.331925423	F3	S20S24		
82.79998043	0.33211429	F3	S20S24		
82.85913894	0.335928669	F3	S20S24		
82.91829746	0.339216423	F3	S20S24		
82.97745597	0.341960911	F3	S20S24		
83.03661448	0.345424351	F3	S20S24		
83.09577299	0.348170261	F3	S20S24		
83.15493151	0.349127048	F3	S20S24		
83.21409002	0.348621682	F3	S20S24		
83.27324853	0.347941793	F3	S20S24		
83.33240705	0.348918988	F3	S20S24		
83.39156556	0.352109418	F3	S20S24		
83.45072407	0.356936308	F3	S20S24		
83.50988258	0.360629619	F3	S20S24		
83.5690411	0.361256322	F3	S20S24		
83.62819961	0.359507212	F3	S20S24		
83.68735812	0.356948602	F3	S20S24		
83.74651663	0.356877026	F3	S20S24		
83.80567515	0.360135016	F3	S20S24		
83.86483366	0.363181205	F3	S20S24		
83.92399217	0.364544854	F3	S20S24		
83.98315068	0.367094928	F3	S20S24		
84.0423092	0.372297615	F3	S20S24		
84.10146771	0.377749067	F3	S20S24		
84.16062622	0.37936228	F3	S20S24		
84.21978474	0.376636453	F3	S20S24		
84.27894325	0.373676369	F3	S20S24		
84.33810176	0.372374743	F3	S20S24		
84.39726027	0.369345754	F3	S20S24		
84.45641879	0.363551447	F3	S20S24		
84.5155773	0.359127752	F3	S20S24		
84.57473581	0.356240082	F3	S20S24		
84.63389432	0.351001309	F3	S20S24		
84.69305284	0.341948588	F3	S20S24		
84.75221135	0.331854404	F3	S20S24		
84.81136986	0.325684596	F3	S20S24		
84.87052838	0.326618811	F3	S20S24		
84.92968689	0.333829834	F3	S20S24		
84.9888454	0.346083015	F3	S20S24		
85.04800391	0.362185378	F3	S20S24		
85.10716243	0.376808716	F3	S20S24		
85.16632094	0.385171546	F3	S20S24		
85.22547945	0.386190316	F3	S20S24		
85.28463796	0.38106836	F3	S20S24		
85.34379648	0.372929245	F3	S20S24		
85.40295499	0.364521764	F3	S20S24		
85.4621135	0.355693609	F3	S20S24		
85.52127202	0.347329043	F3	S20S24		
85.58043053	0.344699428	F3	S20S24		
85.63958904	0.348354559	F3	S20S24		
85.69874755	0.354616256	F3	S20S24		
85.75790607	0.362844043	F3	S20S24		
85.81706458	0.371891684	F3	S20S24		
85.87622309	0.378090119	F3	S20S24		
85.9353816	0.379415844	F3	S20S24		
85.99454012	0.376512714	F3	S20S24		
86.05369863	0.372439067	F3	S20S24		
86.11285714	0.369767849	F3	S20S24		
86.17201566	0.365475661	F3	S20S24		
86.23117417	0.355478417	F3	S20S24		
86.29033268	0.34246654	F3	S20S24		
86.34949119	0.33161685	F3	S20S24		
86.40864971	0.323165894	F3	S20S24		
86.46780822	0.317392332	F3	S20S24		
86.52696673	0.315426682	F3	S20S24		
86.58612524	0.316304177	F3	S20S24		
86.64528376	0.319359512	F3	S20S24		
86.70444227	0.323477072	F3	S20S24		
86.76360078	0.328553127	F3	S20S24		
86.8227593	0.335393273	F3	S20S24		
86.88191781	0.343339368	F3	S20S24		
86.94107632	0.35113348	F3	S20S24		
87.00023483	0.356838212	F3	S20S24		
87.05939335	0.358963275	F3	S20S24		
87.11855186	0.356102042	F3	S20S24		
87.17771037	0.345072824	F3	S20S24		
87.23686888	0.327444814	F3	S20S24		
87.2960274	0.307938535	F3	S20S24		
87.35518591	0.289982082	F3	S20S24		
87.41434442	0.275072821	F3	S20S24		
87.47350294	0.264225809	F3	S20S24		
87.53266145	0.26031131	F3	S20S24		
87.59181996	0.26241552	F3	S20S24		
87.65097847	0.267395491	F3	S20S24		
87.71013699	0.272973307	F3	S20S24		
87.7692955	0.279779117	F3	S20S24		
87.82845401	0.291262725	F3	S20S24		
87.88761252	0.305894675	F3	S20S24		
87.94677104	0.316616615	F3	S20S24		
88.00592955	0.319979372	F3	S20S24		
88.06508806	0.317926651	F3	S20S24		
88.12424658	0.31391339	F3	S20S24		
88.18340509	0.309352775	F3	S20S24		
88.2425636	0.302131697	F3	S20S24		
88.30172211	0.291934939	F3	S20S24		
88.36088063	0.281191354	F3	S20S24		
88.42003914	0.272412998	F3	S20S24		
88.47919765	0.26594919	F3	S20S24		
88.53835616	0.260882405	F3	S20S24		
88.59751468	0.259032489	F3	S20S24		
88.65667319	0.26262966	F3	S20S24		
88.7158317	0.271577175	F3	S20S24		
88.77499022	0.284058378	F3	S20S24		
88.83414873	0.295665431	F3	S20S24		
88.89330724	0.302037115	F3	S20S24		
88.95246575	0.303076528	F3	S20S24		
89.01162427	0.301154383	F3	S20S24		
89.07078278	0.298902567	F3	S20S24		
89.12994129	0.298915225	F3	S20S24		
89.1890998	0.298862648	F3	S20S24		
89.24825832	0.294480517	F3	S20S24		
89.30741683	0.28546582	F3	S20S24		
89.36657534	0.274534577	F3	S20S24		
89.42573386	0.264792652	F3	S20S24		
89.48489237	0.25622578	F3	S20S24		
89.54405088	0.249168548	F3	S20S24		
89.60320939	0.245186479	F3	S20S24		
89.66236791	0.243672209	F3	S20S24		
89.72152642	0.242305531	F3	S20S24		
89.78068493	0.240152804	F3	S20S24		
89.83984344	0.238763973	F3	S20S24		
89.89900196	0.240141988	F3	S20S24		
89.95816047	0.242700466	F3	S20S24		
90.01731898	0.243108722	F3	S20S24		
90.0764775	0.242456623	F3	S20S24		
90.13563601	0.244306791	F3	S20S24		
90.19479452	0.249906945	F3	S20S24		
90.25395303	0.259088642	F3	S20S24		
90.31311155	0.269692495	F3	S20S24		
90.37227006	0.277488552	F3	S20S24		
90.43142857	0.282550862	F3	S20S24		
90.49058708	0.285005928	F3	S20S24		
90.5497456	0.283089112	F3	S20S24		
90.60890411	0.278234045	F3	S20S24		
90.66806262	0.270275588	F3	S20S24		
90.72722114	0.258095427	F3	S20S24		
90.78637965	0.243315172	F3	S20S24		
90.84553816	0.228017232	F3	S20S24		
90.90469667	0.214264333	F3	S20S24		
90.96385519	0.204265824	F3	S20S24		
91.0230137	0.199851184	F3	S20S24		
91.08217221	0.201640242	F3	S20S24		
91.14133072	0.208179987	F3	S20S24		
91.20048924	0.21588821	F3	S20S24		
91.25964775	0.220415205	F3	S20S24		
91.31880626	0.219180694	F3	S20S24		
91.37796477	0.213786951	F3	S20S24		
91.43712329	0.207674698	F3	S20S24		
91.4962818	0.202973047	F3	S20S24		
91.55544031	0.200088917	F3	S20S24		
91.61459883	0.197219287	F3	S20S24		
91.67375734	0.193851969	F3	S20S24		
91.73291585	0.192125618	F3	S20S24		
91.79207436	0.195114207	F3	S20S24		
91.85123288	0.204604581	F3	S20S24		
91.91039139	0.216956122	F3	S20S24		
91.9695499	0.228482836	F3	S20S24		
92.02870841	0.237350565	F3	S20S24		
92.08786693	0.239512654	F3	S20S24		
92.14702544	0.232658065	F3	S20S24		
92.20618395	0.22046668	F3	S20S24		
92.26534247	0.209369911	F3	S20S24		
92.32450098	0.201649071	F3	S20S24		
92.38365949	0.196343256	F3	S20S24		
92.442818	0.193029654	F3	S20S24		
92.50197652	0.19263751	F3	S20S24		
92.56113503	0.195611236	F3	S20S24		
92.62029354	0.199917596	F3	S20S24		
92.67945205	0.202460284	F3	S20S24		
92.73861057	0.202970333	F3	S20S24		
92.79776908	0.202420114	F3	S20S24		
92.85692759	0.200276668	F3	S20S24		
92.91608611	0.196772226	F3	S20S24		
92.97524462	0.192018589	F3	S20S24		
93.03440313	0.187301276	F3	S20S24		
93.09356164	0.184892715	F3	S20S24		
93.15272016	0.183482037	F3	S20S24		
93.21187867	0.180825082	F3	S20S24		
93.27103718	0.176162473	F3	S20S24		
93.33019569	0.170671994	F3	S20S24		
93.38935421	0.16589779	F3	S20S24		
93.44851272	0.161455588	F3	S20S24		
93.50767123	0.156684517	F3	S20S24		
93.56682975	0.151171371	F3	S20S24		
93.62598826	0.146787625	F3	S20S24		
93.68514677	0.147641447	F3	S20S24		
93.74430528	0.154245483	F3	S20S24		
93.8034638	0.162767768	F3	S20S24		
93.86262231	0.170942959	F3	S20S24		
93.92178082	0.178333869	F3	S20S24		
93.98093933	0.18338308	F3	S20S24		
94.04009785	0.183374318	F3	S20S24		
94.09925636	0.177830826	F3	S20S24		
94.15841487	0.170234585	F3	S20S24		
94.21757339	0.163809403	F3	S20S24		
94.2767319	0.156899139	F3	S20S24		
94.33589041	0.147002036	F3	S20S24		
94.39504892	0.137789173	F3	S20S24		
94.45420744	0.134644032	F3	S20S24		
94.51336595	0.136631719	F3	S20S24		
94.57252446	0.138671844	F3	S20S24		
94.63168297	0.13885006	F3	S20S24		
94.69084149	0.137783764	F3	S20S24		
94.75	0.137783764	F3	S20S24		
64.52	-0.945296999	H1	S24		
64.57915851	-0.945296999	H1	S24		
64.63831703	-0.670937535	H1	S24		
64.69747554	-0.326961377	H1	S24		
64.75663405	0.033094289	H1	S24		
64.81579256	0.36952101	H1	S24		
64.87495108	0.65440828	H1	S24		
64.93410959	0.848110804	H1	S24		
64.9932681	0.932339581	H1	S24		
65.05242661	0.985588274	H1	S24		
65.11158513	1.08246885	H1	S24		
65.17074364	1.211481705	H1	S24		
65.22990215	1.355748913	H1	S24		
65.28906067	1.504700082	H1	S24		
65.34821918	1.638778974	H1	S24		
65.40737769	1.736901843	H1	S24		
65.4665362	1.794470169	H1	S24		
65.52569472	1.828276854	H1	S24		
65.58485323	1.863290888	H1	S24		
65.64401174	1.906885492	H1	S24		
65.70317025	1.949483731	H1	S24		
65.76232877	1.986409417	H1	S24		
65.82148728	2.0175879	H1	S24		
65.88064579	2.040969998	H1	S24		
65.93980431	2.054562963	H1	S24		
65.99896282	2.062105505	H1	S24		
66.05812133	2.06550516	H1	S24		
66.11727984	2.055617554	H1	S24		
66.17643836	2.036914033	H1	S24		
66.23559687	2.017879044	H1	S24		
66.29475538	1.992626173	H1	S24		
66.35391389	1.960381955	H1	S24		
66.41307241	1.92180121	H1	S24		
66.47223092	1.876540073	H1	S24		
66.53138943	1.84008058	H1	S24		
66.59054795	1.831031136	H1	S24		
66.64970646	1.855163054	H1	S24		
66.70886497	1.906638286	H1	S24		
66.76802348	1.968819968	H1	S24		
66.827182	2.021216478	H1	S24		
66.88634051	2.049928981	H1	S24		
66.94549902	2.048618407	H1	S24		
67.00465753	2.020402825	H1	S24		
67.06381605	1.979291344	H1	S24		
67.12297456	1.937278173	H1	S24		
67.18213307	1.895647644	H1	S24		
67.24129159	1.861337051	H1	S24		
67.3004501	1.850447825	H1	S24		
67.35960861	1.863733024	H1	S24		
67.41876712	1.88089985	H1	S24		
67.47792564	1.880579081	H1	S24		
67.53708415	1.868876091	H1	S24		
67.59624266	1.866922672	H1	S24		
67.65540117	1.882010038	H1	S24		
67.71455969	1.917500424	H1	S24		
67.7737182	1.972293257	H1	S24		
67.83287671	2.033318186	H1	S24		
67.89203523	2.08583344	H1	S24		
67.95119374	2.125332658	H1	S24		
68.01035225	2.15713718	H1	S24		
68.06951076	2.176507781	H1	S24		
68.12866928	2.166745353	H1	S24		
68.18782779	2.124369194	H1	S24		
68.2469863	2.067020214	H1	S24		
68.30614481	2.016781536	H1	S24		
68.36530333	1.992080818	H1	S24		
68.42446184	2.000467385	H1	S24		
68.48362035	2.033102474	H1	S24		
68.54277886	2.072784027	H1	S24		
68.60193738	2.106171605	H1	S24		
68.66109589	2.133722411	H1	S24		
68.7202544	2.160380068	H1	S24		
68.77941292	2.178726555	H1	S24		
68.83857143	2.185007033	H1	S24		
68.89772994	2.187797913	H1	S24		
68.95688845	2.196304236	H1	S24		
69.01604697	2.219801004	H1	S24		
69.07520548	2.259230175	H1	S24		
69.13436399	2.302211634	H1	S24		
69.1935225	2.338650514	H1	S24		
69.25268102	2.374436217	H1	S24		
69.31183953	2.414372289	H1	S24		
69.37099804	2.454193362	H1	S24		
69.43015656	2.48961762	H1	S24		
69.48931507	2.521417102	H1	S24		
69.54847358	2.550288156	H1	S24		
69.60763209	2.571893835	H1	S24		
69.66679061	2.586393647	H1	S24		
69.72594912	2.593382317	H1	S24		
69.78510763	2.590068529	H1	S24		
69.84426614	2.578133133	H1	S24		
69.90342466	2.555493179	H1	S24		
69.96258317	2.530690801	H1	S24		
70.02174168	2.522717929	H1	S24		
70.0809002	2.543987558	H1	S24		
70.14005871	2.59545438	H1	S24		
70.19921722	2.667456313	H1	S24		
70.25837573	2.74832141	H1	S24		
70.31753425	2.81955323	H1	S24		
70.37669276	2.871273956	H1	S24		
70.43585127	2.907952084	H1	S24		
70.49500978	2.935832214	H1	S24		
70.5541683	2.962076344	H1	S24		
70.61332681	2.993099709	H1	S24		
70.67248532	3.029917013	H1	S24		
70.73164384	3.064502986	H1	S24		
70.79080235	3.092026794	H1	S24		
70.84996086	3.117306756	H1	S24		
70.90911937	3.143606149	H1	S24		
70.96827789	3.167185485	H1	S24		
71.0274364	3.188811995	H1	S24		
71.08659491	3.220527389	H1	S24		
71.14575342	3.265686709	H1	S24		
71.20491194	3.319620262	H1	S24		
71.26407045	3.383141928	H1	S24		
71.32322896	3.457602149	H1	S24		
71.38238748	3.535383709	H1	S24		
71.44154599	3.605428227	H1	S24		
71.5007045	3.664552904	H1	S24		
71.55986301	3.717816131	H1	S24		
71.61902153	3.770657975	H1	S24		
71.67818004	3.81999521	H1	S24		
71.73733855	3.861643662	H1	S24		
71.79649706	3.895022833	H1	S24		
71.85565558	3.929760631	H1	S24		
71.91481409	3.983105216	H1	S24		
71.9739726	4.0634915	H1	S24		
72.03313112	4.172159158	H1	S24		
72.09228963	4.305417101	H1	S24		
72.15144814	4.464615947	H1	S24		
72.21060665	4.649187758	H1	S24		
72.26976517	4.851772606	H1	S24		
72.32892368	5.064504683	H1	S24		
72.38808219	5.263962982	H1	S24		
72.4472407	5.423726348	H1	S24		
72.50639922	5.541661956	H1	S24		
72.56555773	5.640244618	H1	S24		
72.62471624	5.740406065	H1	S24		
72.68387476	5.853104609	H1	S24		
72.74303327	5.979772268	H1	S24		
72.80219178	6.111919358	H1	S24		
72.86135029	6.246073076	H1	S24		
72.92050881	6.383259167	H1	S24		
72.97966732	6.528226763	H1	S24		
73.03882583	6.689756436	H1	S24		
73.09798434	6.870116603	H1	S24		
73.15714286	7.061394268	H1	S24		
73.21630137	7.254923071	H1	S24		
73.27545988	7.440742638	H1	S24		
73.3346184	7.616706352	H1	S24		
73.39377691	7.792428805	H1	S24		
73.45293542	7.969581833	H1	S24		
73.51209393	8.133462589	H1	S24		
73.57125245	8.283904937	H1	S24		
73.63041096	8.446400208	H1	S24		
73.68956947	8.617432704	H1	S24		
73.74872798	8.780526676	H1	S24		
73.8078865	8.953511929	H1	S24		
73.86704501	9.163770939	H1	S24		
73.92620352	9.41009205	H1	S24		
73.98536204	9.666064605	H1	S24		
74.04452055	9.907043459	H1	S24		
74.10367906	10.11789991	H1	S24		
74.16283757	10.29243677	H1	S24		
74.22199609	10.44174639	H1	S24		
74.2811546	10.58900453	H1	S24		
74.34031311	10.72535849	H1	S24		
74.39947162	10.81793438	H1	S24		
74.45863014	10.85106308	H1	S24		
74.51778865	10.85151311	H1	S24		
74.57694716	10.86935244	H1	S24		
74.63610568	10.93805785	H1	S24		
74.69526419	11.06711047	H1	S24		
74.7544227	11.20011371	H1	S24		
74.81358121	11.28353777	H1	S24		
74.87273973	11.32050273	H1	S24		
74.93189824	11.31654802	H1	S24		
74.99105675	11.26856086	H1	S24		
75.05021526	11.17262018	H1	S24		
75.10937378	11.02715661	H1	S24		
75.16853229	10.85482411	H1	S24		
75.2276908	10.68574869	H1	S24		
75.28684932	10.50830261	H1	S24		
75.34600783	10.31684428	H1	S24		
75.40516634	10.12782413	H1	S24		
75.46432485	9.943174718	H1	S24		
75.52348337	9.750779557	H1	S24		
75.58264188	9.525309296	H1	S24		
75.64180039	9.256749373	H1	S24		
75.7009589	8.969352893	H1	S24		
75.76011742	8.688347893	H1	S24		
75.81927593	8.414822175	H1	S24		
75.87843444	8.152996493	H1	S24		
75.93759295	7.92059392	H1	S24		
75.99675147	7.710886886	H1	S24		
76.05590998	7.495781758	H1	S24		
76.11506849	7.265732065	H1	S24		
76.17422701	7.029759852	H1	S24		
76.23338552	6.777113685	H1	S24		
76.29254403	6.493313475	H1	S24		
76.35170254	6.189293772	H1	S24		
76.41086106	5.88068769	H1	S24		
76.47001957	5.583413486	H1	S24		
76.52917808	5.308872707	H1	S24		
76.58833659	5.05834958	H1	S24		
76.64749511	4.831073304	H1	S24		
76.70665362	4.623157977	H1	S24		
76.76581213	4.4246197	H1	S24		
76.82497065	4.226882136	H1	S24		
76.88412916	4.029264291	H1	S24		
76.94328767	3.831982679	H1	S24		
77.00244618	3.629775031	H1	S24		
77.0616047	3.418868758	H1	S24		
77.12076321	3.202912869	H1	S24		
77.17992172	2.991595791	H1	S24		
77.23908023	2.794719692	H1	S24		
77.29823875	2.61743918	H1	S24		
77.35739726	2.462199138	H1	S24		
77.41655577	2.326569442	H1	S24		
77.47571429	2.206634324	H1	S24		
77.5348728	2.100696966	H1	S24		
77.59403131	2.005082292	H1	S24		
77.65318982	1.916600979	H1	S24		
77.71234834	1.833278234	H1	S24		
77.77150685	1.753830084	H1	S24		
77.83066536	1.677105661	H1	S24		
77.88982387	1.601672244	H1	S24		
77.94898239	1.530200477	H1	S24		
78.0081409	1.467138431	H1	S24		
78.06729941	1.41491956	H1	S24		
78.12645793	1.369921155	H1	S24		
78.18561644	1.325881856	H1	S24		
78.24477495	1.277886094	H1	S24		
78.30393346	1.224090416	H1	S24		
78.36309198	1.166063967	H1	S24		
78.42225049	1.108014073	H1	S24		
78.481409	1.055426718	H1	S24		
78.54056751	1.012570279	H1	S24		
78.59972603	0.98078531	H1	S24		
78.65888454	0.959415096	H1	S24		
78.71804305	0.944789452	H1	S24		
78.77720157	0.928104843	H1	S24		
78.83636008	0.908524565	H1	S24		
78.89551859	0.88893398	H1	S24		
78.9546771	0.866004127	H1	S24		
79.01383562	0.839954135	H1	S24		
79.07299413	0.816550763	H1	S24		
79.13215264	0.800694421	H1	S24		
79.19131115	0.793337537	H1	S24		
79.25046967	0.791811119	H1	S24		
79.30962818	0.790671696	H1	S24		
79.36878669	0.78726171	H1	S24		
79.42794521	0.78118568	H1	S24		
79.48710372	0.775182128	H1	S24		
79.54626223	0.773527806	H1	S24		
79.60542074	0.77051136	H1	S24		
79.66457926	0.758464314	H1	S24		
79.72373777	0.737879588	H1	S24		
79.78289628	0.712655767	H1	S24		
79.84205479	0.687089482	H1	S24		
79.90121331	0.665940356	H1	S24		
79.96037182	0.651642147	H1	S24		
80.01953033	0.642277461	H1	S24		
80.07868885	0.63500411	H1	S24		
80.13784736	0.628119196	H1	S24		
80.19700587	0.620827456	H1	S24		
80.25616438	0.615393159	H1	S24		
80.3153229	0.612554781	H1	S24		
80.37448141	0.609825895	H1	S24		
80.43363992	0.609106274	H1	S24		
80.49279843	0.614172659	H1	S24		
80.55195695	0.624644725	H1	S24		
80.61111546	0.636358483	H1	S24		
80.67027397	0.642864928	H1	S24		
80.72943249	0.638448729	H1	S24		
80.788591	0.623380982	H1	S24		
80.84774951	0.604787847	H1	S24		
80.90690802	0.588782739	H1	S24		
80.96606654	0.575796703	H1	S24		
81.02522505	0.563791473	H1	S24		
81.08438356	0.55058427	H1	S24		
81.14354207	0.537398876	H1	S24		
81.20270059	0.529440735	H1	S24		
81.2618591	0.529119773	H1	S24		
81.32101761	0.536155746	H1	S24		
81.38017613	0.5476836	H1	S24		
81.43933464	0.557886493	H1	S24		
81.49849315	0.564556841	H1	S24		
81.55765166	0.570222578	H1	S24		
81.61681018	0.575963522	H1	S24		
81.67596869	0.578066187	H1	S24		
81.7351272	0.574222378	H1	S24		
81.79428571	0.566702377	H1	S24		
81.85344423	0.557384351	H1	S24		
81.91260274	0.548969071	H1	S24		
81.97176125	0.545469964	H1	S24		
82.03091977	0.54503506	H1	S24		
82.09007828	0.541247596	H1	S24		
82.14923679	0.531425872	H1	S24		
82.2083953	0.520671566	H1	S24		
82.26755382	0.513844299	H1	S24		
82.32671233	0.507789172	H1	S24		
82.38587084	0.499642267	H1	S24		
82.44502935	0.491350151	H1	S24		
82.50418787	0.485176643	H1	S24		
82.56334638	0.484361949	H1	S24		
82.62250489	0.48760431	H1	S24		
82.68166341	0.489568773	H1	S24		
82.74082192	0.486998407	H1	S24		
82.79998043	0.481059425	H1	S24		
82.85913894	0.477115896	H1	S24		
82.91829746	0.477298496	H1	S24		
82.97745597	0.479285886	H1	S24		
83.03661448	0.480335109	H1	S24		
83.09577299	0.479622269	H1	S24		
83.15493151	0.477653521	H1	S24		
83.21409002	0.474935992	H1	S24		
83.27324853	0.471374935	H1	S24		
83.33240705	0.468307068	H1	S24		
83.39156556	0.468814077	H1	S24		
83.45072407	0.475940646	H1	S24		
83.50988258	0.486553797	H1	S24		
83.5690411	0.493560069	H1	S24		
83.62819961	0.498200278	H1	S24		
83.68735812	0.503998063	H1	S24		
83.74651663	0.508573271	H1	S24		
83.80567515	0.508830851	H1	S24		
83.86483366	0.503684028	H1	S24		
83.92399217	0.493186252	H1	S24		
83.98315068	0.47909166	H1	S24		
84.0423092	0.462859063	H1	S24		
84.10146771	0.443975558	H1	S24		
84.16062622	0.423939937	H1	S24		
84.21978474	0.407138767	H1	S24		
84.27894325	0.396155461	H1	S24		
84.33810176	0.389405889	H1	S24		
84.39726027	0.385376642	H1	S24		
84.45641879	0.38529964	H1	S24		
84.5155773	0.389751632	H1	S24		
84.57473581	0.39633244	H1	S24		
84.63389432	0.404829555	H1	S24		
84.69305284	0.417715087	H1	S24		
84.75221135	0.430932096	H1	S24		
84.81136986	0.438935138	H1	S24		
84.87052838	0.443168216	H1	S24		
84.92968689	0.447523377	H1	S24		
84.9888454	0.452535933	H1	S24		
85.04800391	0.455648866	H1	S24		
85.10716243	0.453182124	H1	S24		
85.16632094	0.443149611	H1	S24		
85.22547945	0.426674879	H1	S24		
85.28463796	0.407189225	H1	S24		
85.34379648	0.390526748	H1	S24		
85.40295499	0.380576664	H1	S24		
85.4621135	0.375271484	H1	S24		
85.52127202	0.372864787	H1	S24		
85.58043053	0.375641776	H1	S24		
85.63958904	0.383764896	H1	S24		
85.69874755	0.393808815	H1	S24		
85.75790607	0.402301434	H1	S24		
85.81706458	0.40862746	H1	S24		
85.87622309	0.413693657	H1	S24		
85.9353816	0.418126684	H1	S24		
85.99454012	0.422096891	H1	S24		
86.05369863	0.424631449	H1	S24		
86.11285714	0.425502396	H1	S24		
86.17201566	0.423369743	H1	S24		
86.23117417	0.414338838	H1	S24		
86.29033268	0.39831665	H1	S24		
86.34949119	0.382140816	H1	S24		
86.40864971	0.372307734	H1	S24		
86.46780822	0.369527395	H1	S24		
86.52696673	0.374216397	H1	S24		
86.58612524	0.38612579	H1	S24		
86.64528376	0.40245843	H1	S24		
86.70444227	0.418684898	H1	S24		
86.76360078	0.429396245	H1	S24		
86.8227593	0.431973533	H1	S24		
86.88191781	0.42644528	H1	S24		
86.94107632	0.415290735	H1	S24		
87.00023483	0.402848189	H1	S24		
87.05939335	0.393544274	H1	S24		
87.11855186	0.389778564	H1	S24		
87.17771037	0.39074743	H1	S24		
87.23686888	0.394665135	H1	S24		
87.2960274	0.398386851	H1	S24		
87.35518591	0.399607042	H1	S24		
87.41434442	0.399109292	H1	S24		
87.47350294	0.399868787	H1	S24		
87.53266145	0.4020672	H1	S24		
87.59181996	0.401208188	H1	S24		
87.65097847	0.394135115	H1	S24		
87.71013699	0.382600425	H1	S24		
87.7692955	0.374238251	H1	S24		
87.82845401	0.374188185	H1	S24		
87.88761252	0.380142155	H1	S24		
87.94677104	0.387839614	H1	S24		
88.00592955	0.394724147	H1	S24		
88.06508806	0.399644309	H1	S24		
88.12424658	0.402222904	H1	S24		
88.18340509	0.40208392	H1	S24		
88.2425636	0.398937934	H1	S24		
88.30172211	0.393463166	H1	S24		
88.36088063	0.38614913	H1	S24		
88.42003914	0.377318179	H1	S24		
88.47919765	0.367864342	H1	S24		
88.53835616	0.357769739	H1	S24		
88.59751468	0.346969904	H1	S24		
88.65667319	0.335639117	H1	S24		
88.7158317	0.325337868	H1	S24		
88.77499022	0.319035215	H1	S24		
88.83414873	0.31511054	H1	S24		
88.89330724	0.311213374	H1	S24		
88.95246575	0.308203935	H1	S24		
89.01162427	0.30611291	H1	S24		
89.07078278	0.306974181	H1	S24		
89.12994129	0.315690215	H1	S24		
89.1890998	0.333951185	H1	S24		
89.24825832	0.357714176	H1	S24		
89.30741683	0.379140372	H1	S24		
89.36657534	0.39230596	H1	S24		
89.42573386	0.397201962	H1	S24		
89.48489237	0.397639027	H1	S24		
89.54405088	0.395496361	H1	S24		
89.60320939	0.390002149	H1	S24		
89.66236791	0.381086581	H1	S24		
89.72152642	0.369722413	H1	S24		
89.78068493	0.358695262	H1	S24		
89.83984344	0.349556877	H1	S24		
89.89900196	0.342486021	H1	S24		
89.95816047	0.339701782	H1	S24		
90.01731898	0.341554475	H1	S24		
90.0764775	0.344010089	H1	S24		
90.13563601	0.343309956	H1	S24		
90.19479452	0.337627113	H1	S24		
90.25395303	0.325928199	H1	S24		
90.31311155	0.309990999	H1	S24		
90.37227006	0.295294573	H1	S24		
90.43142857	0.288382096	H1	S24		
90.49058708	0.291160249	H1	S24		
90.5497456	0.300150753	H1	S24		
90.60890411	0.310853379	H1	S24		
90.66806262	0.317790925	H1	S24		
90.72722114	0.317764131	H1	S24		
90.78637965	0.312617142	H1	S24		
90.84553816	0.304821266	H1	S24		
90.90469667	0.295278598	H1	S24		
90.96385519	0.284470284	H1	S24		
91.0230137	0.272704697	H1	S24		
91.08217221	0.26229822	H1	S24		
91.14133072	0.256738309	H1	S24		
91.20048924	0.256735301	H1	S24		
91.25964775	0.26113559	H1	S24		
91.31880626	0.268508409	H1	S24		
91.37796477	0.277262021	H1	S24		
91.43712329	0.285131749	H1	S24		
91.4962818	0.288678477	H1	S24		
91.55544031	0.28659947	H1	S24		
91.61459883	0.280816775	H1	S24		
91.67375734	0.273741852	H1	S24		
91.73291585	0.267061051	H1	S24		
91.79207436	0.262547986	H1	S24		
91.85123288	0.261382266	H1	S24		
91.91039139	0.263044759	H1	S24		
91.9695499	0.266869817	H1	S24		
92.02870841	0.271318444	H1	S24		
92.08786693	0.273672029	H1	S24		
92.14702544	0.270290933	H1	S24		
92.20618395	0.260228897	H1	S24		
92.26534247	0.247343628	H1	S24		
92.32450098	0.234729864	H1	S24		
92.38365949	0.222607715	H1	S24		
92.442818	0.211276375	H1	S24		
92.50197652	0.202577707	H1	S24		
92.56113503	0.198988732	H1	S24		
92.62029354	0.201866726	H1	S24		
92.67945205	0.209700531	H1	S24		
92.73861057	0.218122205	H1	S24		
92.79776908	0.224828636	H1	S24		
92.85692759	0.230973579	H1	S24		
92.91608611	0.235855276	H1	S24		
92.97524462	0.238366065	H1	S24		
93.03440313	0.238154205	H1	S24		
93.09356164	0.234052389	H1	S24		
93.15272016	0.226180702	H1	S24		
93.21187867	0.215940272	H1	S24		
